2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 15:57:43,418 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 29, Sampled_Noeds: 233, Training loss: 3.1409, Time: 3.01s
2026-01-10 15:57:47,536 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 30, Sampled_Noeds: 317, Training loss: 3.1488, Time: 4.12s
2026-01-10 15:57:54,126 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 31, Sampled_Noeds: 507, Training loss: 3.1914, Time: 6.59s
2026-01-10 15:57:57,414 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 32, Sampled_Noeds: 252, Training loss: 3.2817, Time: 3.29s
2026-01-10 15:58:02,573 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 33, Sampled_Noeds: 398, Training loss: 3.1097, Time: 5.16s
2026-01-10 15:58:07,889 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 34, Sampled_Noeds: 410, Training loss: 3.1818, Time: 5.31s
2026-01-10 15:58:14,592 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 35, Sampled_Noeds: 516, Training loss: 3.1491, Time: 6.70s
2026-01-10 15:58:18,993 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 36, Sampled_Noeds: 339, Training loss: 3.1643, Time: 4.40s
2026-01-10 15:58:24,687 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 37, Sampled_Noeds: 438, Training loss: 3.0775, Time: 5.69s
2026-01-10 15:58:31,549 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 38, Sampled_Noeds: 527, Training loss: 3.1992, Time: 6.86s
2026-01-10 15:58:36,209 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 39, Sampled_Noeds: 357, Training loss: 3.0995, Time: 4.66s
2026-01-10 15:58:41,848 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 40, Sampled_Noeds: 431, Training loss: 3.1802, Time: 5.64s
2026-01-10 15:58:45,840 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 41, Sampled_Noeds: 305, Training loss: 3.1600, Time: 3.99s
2026-01-10 15:58:49,837 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 42, Sampled_Noeds: 306, Training loss: 3.1221, Time: 4.00s
2026-01-10 15:58:58,315 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 43, Sampled_Noeds: 652, Training loss: 3.1421, Time: 8.48s
2026-01-10 15:59:03,889 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 44, Sampled_Noeds: 430, Training loss: 3.1341, Time: 5.57s
2026-01-10 15:59:10,946 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 45, Sampled_Noeds: 544, Training loss: 3.0865, Time: 7.06s
2026-01-10 15:59:16,310 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 46, Sampled_Noeds: 413, Training loss: 3.0427, Time: 5.36s
2026-01-10 15:59:23,392 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 47, Sampled_Noeds: 545, Training loss: 3.0816, Time: 7.08s
2026-01-10 15:59:28,323 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 48, Sampled_Noeds: 379, Training loss: 3.1782, Time: 4.93s
2026-01-10 15:59:33,856 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 49, Sampled_Noeds: 423, Training loss: 3.1254, Time: 5.53s
2026-01-10 15:59:40,323 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 50, Sampled_Noeds: 496, Training loss: 3.0422, Time: 6.46s
2026-01-10 15:59:45,088 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 51, Sampled_Noeds: 363, Training loss: 3.1930, Time: 4.76s
2026-01-10 15:59:52,106 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 52, Sampled_Noeds: 534, Training loss: 3.0899, Time: 7.02s
2026-01-10 15:59:58,057 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 53, Sampled_Noeds: 450, Training loss: 3.1114, Time: 5.95s
2026-01-10 16:00:02,144 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 54, Sampled_Noeds: 311, Training loss: 3.2292, Time: 4.09s
2026-01-10 16:00:10,238 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 55, Sampled_Noeds: 618, Training loss: 2.9695, Time: 8.09s
2026-01-10 16:00:16,812 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 56, Sampled_Noeds: 501, Training loss: 3.0547, Time: 6.57s
